"state_code","year","S. No.","State","GDP","total_cases_women_def","female_def_acquitted","female_def_acquittal_rate","total_cases_male_def","male_def_acquitted","male_def_acquittal_rate","female_def_dismissed","female_def_dismissal_rate","male_def_dismissed","male_def_dismissal_rate","female_def_convicted","female_def_conviction_rate","male_def_convicted","male_def_conviction_rate","mmr","unemr","tfr","diff_acquittal","diff_dismissal","diff_conviction","pop_growth"
14,"2020","8","Haryana","729078.6502693668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,84,2,NA,NA,NA,13.8
14,"2021","8","Haryana","868905.4076692838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA
14,"2022","8","Haryana","984055.43566478486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA
14,"2023","8","Haryana","1095535.064313587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA
15,"2011","27","Uttarakhand","115327.57305300309",3826,167,4.36487192890748,30264,2296,7.58657150409728,1280,33.4553058024046,6540,21.6098334655036,53,1.38525875588082,756,2.49801744647105,NA,NA,NA,3.2216995751898,-11.845472336901,1.11275869059023,12.8
15,"2012","27","Uttarakhand","131612.84475581115",7042,214,3.03890940073843,48869,2816,5.7623442264012,2607,37.0207327463789,12871,26.3377601342364,72,1.02243680772508,1163,2.3798317952076,NA,200,NA,2.72343482566277,-10.6829726121425,1.35739498748252,12.4
15,"2013","27","Uttarakhand","149074.39382733929",7799,161,2.06436722656751,66503,3076,4.62535524713171,1886,24.1825875112194,10040,15.0970632903779,91,1.16681625849468,1200,1.80442987534397,NA,NA,NA,2.5609880205642,-9.0855242208415,0.63761361684929,12.1
15,"2014","27","Uttarakhand","161438.91902779124",8496,158,1.85969868173258,83828,2506,2.98945459750919,1697,19.9741054613936,8052,9.60538244977812,103,1.2123352165725,1370,1.63429880230949,NA,NA,2,1.12975591577661,-10.3687230116155,0.42196358573699,12.2
15,"2015","27","Uttarakhand","177163.02252828321",7999,146,1.82522815351919,67993,2176,3.20032944567823,1508,18.8523565445681,7767,11.4232347447531,58,0.725090636329541,1335,1.96343741267483,NA,NA,2,1.37510129215904,-7.429121799815,1.23834677634529,11.4
15,"2016","27","Uttarakhand","195124.84802337774",8663,122,1.40828812189773,71941,1799,2.50066026327129,1454,16.7840240101581,7523,10.4571801893218,68,0.78494747777906,1254,1.74309503621023,NA,NA,1.9,1.09237214137356,-6.3268438208363,0.95814755843117,9.9
15,"2017","27","Uttarakhand","220222.13133078735",11449,94,0.821032404576819,92370,1609,1.74190754573996,1410,12.3154860686523,6165,6.67424488470283,100,0.873438728273212,1552,1.68019919887409,89,NA,1.9,0.920875141163141,-5.64124118394947,0.806760470600878,10.6
15,"2018","27","Uttarakhand","230327.40896525522",12475,75,0.601202404809619,119560,1062,0.888256942121111,835,6.69338677354709,4610,3.85580461692874,237,1.8997995991984,5292,4.42622950819672,99,238,1.8,0.287054537311492,-2.83758215661835,2.52642990899832,10.6
15,"2019","27","Uttarakhand","239262.87650609642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,300,1.9,NA,NA,NA,11
15,"2020","27","Uttarakhand","225616.76360063898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,155,1.8,NA,NA,NA,10.4
15,"2021","27","Uttarakhand","267143.19085157459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,NA,NA
15,"2022","27","Uttarakhand","303780.73555556522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,NA,NA,NA,NA,NA
15,"2023","27","Uttarakhand","346206.43783351505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA
16,"2011","28","West Bengal","520485.04541790928",20375,1296,6.36073619631902,102285,14150,13.833895488097,6302,30.9300613496933,20976,20.5074057779733,162,0.795092024539877,2336,2.28381483110916,NA,NA,1.7,7.47315929177798,-10.42265557172,1.48872280656928,10.1
16,"2012","28","West Bengal","591464.69914345269",26399,1444,5.46990416303648,144080,16106,11.1785119378123,7879,29.8458274934657,27889,19.3566074403109,489,1.8523428917762,8040,5.58023320377568,117,64,1.7,5.70860777477582,-10.4892200531548,3.72789031199948,9.7
16,"2013","28","West Bengal","676848.74027951853",26759,1484,5.54579767554841,155159,17082,11.0093516972912,7960,29.7470010090063,28119,18.1226999400615,1091,4.07713292723943,13555,8.73619964036891,113,NA,1.6,5.46355402174279,-11.6243010689448,4.65906671312948,9.6
16,"2014","28","West Bengal","718081.62876747828",29380,1586,5.39823008849558,173131,18052,10.4267866528813,8465,28.8121170864534,30314,17.5092848767696,1086,3.69639210347175,12366,7.14256834420179,NA,NA,1.6,5.02855656438572,-11.3028322096838,3.44617624073004,9.5
16,"2015","28","West Bengal","797299.94860675046",44054,2135,4.84632496481591,266448,24450,9.176274545127,12300,27.9202796567849,46279,17.3688674713265,738,1.67521677940709,14299,5.36652555095178,NA,NA,1.6,4.32994958031109,-10.5514121854584,3.69130877154469,9.6
16,"2016","28","West Bengal","872527.22981607134",42642,1940,4.54950518268374,244758,20630,8.42873368796934,10209,23.9411847474321,33977,13.8818751583196,664,1.55715022747526,12331,5.03803757180562,101,NA,1.6,3.8792285052856,-10.0593095891125,3.48088734433036,9.6
16,"2017","28","West Bengal","974700.04939016257",51938,1934,3.7236705302476,315625,21341,6.76150495049505,10068,19.3846509299549,32509,10.2998811881188,1483,2.85532750587239,31603,10.0128316831683,94,NA,1.6,3.03783442024745,-9.0847697418361,7.15750417729591,9.4
16,"2018","28","West Bengal","1102053.6556431921",52185,1114,2.13471304014564,345620,11216,3.2451825704531,5633,10.7942895468046,17310,5.00839071812974,2442,4.67950560505892,51366,14.8619871535212,98,60,1.5,1.11046953030746,-5.78589882867486,10.1824815484623,9.3
16,"2019","28","West Bengal","1179127.4620320348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,37,1.5,NA,NA,NA,9.6
16,"2020","28","West Bengal","1141802.2092445439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,49,1.4,NA,NA,NA,9.1
16,"2021","28","West Bengal","1329238.3958166677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA
16,"2022","28","West Bengal","1531758.3380709405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA
16,"2023","28","West Bengal","1700939.3600824755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA
17,"2011","7","Gujarat","615606.07413650793",43246,2079,4.80738102945937,236006,11851,5.02148250468208,3231,7.47121121028534,18902,8.00911841224376,117,0.270545252740138,1002,0.424565477148886,NA,NA,2.4,0.21410147522271,0.53790720195842,0.154020224408748,14.6
17,"2012","7","Gujarat","724495.36123287585",55878,3200,5.72676187408282,279421,15997,5.72505287719964,3452,6.17774437166685,19223,6.87958313798891,99,0.177171695479437,1098,0.392955432841483,122,17,2.3,-0.00170899688318027,0.70183876632206,0.215783737362046,14.4
17,"2013","7","Gujarat","807623.19396636775",70691,3910,5.53111428611846,346252,20324,5.86971338793711,3117,4.40933074931745,16824,4.85888890172476,151,0.213605692379511,1391,0.401730531520396,112,NA,2.3,0.33859910181865,0.44955815240731,0.188124839140885,14.3
17,"2014","7","Gujarat","921773.14687412977",79839,8780,10.9971317276018,387809,28897,7.45134847308856,3007,3.76632973859893,16680,4.30108635952234,172,0.21543356003958,1570,0.404838464295568,NA,NA,2.3,-3.54578325451324,0.53475662092341,0.189404904255988,14.5
17,"2015","7","Gujarat","1029009.7408125672",81167,12026,14.8163662572228,400196,33453,8.35915401453288,3223,3.97082558182513,16392,4.09599296344791,158,0.194660391538433,1846,0.461273975751882,NA,NA,2.2,-6.45721224268992,0.12516738162278,0.266613584213449,14.3
17,"2016","7","Gujarat","1167155.5792687687",94870,15615,16.4593654474544,445270,38852,8.72549239787095,2605,2.74586275956572,13406,3.01075751791048,162,0.170759987351112,1951,0.438161115727536,91,NA,2.2,-7.73387304958345,0.26489475834476,0.267401128376424,14
17,"2017","7","Gujarat","1329094.7708685417",79574,11958,15.0275215522658,450734,32127,7.12770725083974,1901,2.38897127202353,9510,2.10989186526865,185,0.232487998592505,2496,0.553763417004264,87,NA,2.2,-7.89981430142606,-0.27907940675488,0.321275418411759,13.7
17,"2018","7","Gujarat","1492155.7133025562",72597,8735,12.0321776381944,464957,28646,6.16099983439329,766,1.05514001956004,4936,1.06160354613437,248,0.341611912337975,4480,0.963529960835088,75,43,2.1,-5.87117780380111,0.00646352657433003,0.621918048497113,13.8
17,"2019","7","Gujarat","1617143.1996297729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,25,2.1,NA,NA,NA,13.9
17,"2020","7","Gujarat","1616106.3610757305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,34,2,NA,NA,NA,13.7
17,"2021","7","Gujarat","1928682.8581863735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA
17,"2022","7","Gujarat","2230608.5782644278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA
17,"2023","7","Gujarat","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA
18,"2011","5","Chhattisgarh","158073.82094574941",3828,573,14.9686520376176,30705,7275,23.6932095749878,595,15.5433646812957,2758,8.9822504478098,53,1.38453500522466,662,2.15600065135971,NA,NA,2.7,8.7245575373702,-6.5611142334859,0.77146564613505,17
18,"2012","5","Chhattisgarh","177511.32912815904",7800,1119,14.3461538461538,60477,11897,19.6719413992096,1350,17.3076923076923,6743,11.1496932718223,94,1.20512820512821,1238,2.04705921259322,NA,47,2.7,5.3257875530558,-6.15799903587,0.84193100746501,16.6
18,"2013","5","Chhattisgarh","206833.17999999999",6364,760,11.9421747328724,47351,8748,18.4747946189098,957,15.0377121307354,4336,9.15714557242719,66,1.03708359522313,844,1.78243331714219,NA,NA,2.6,6.5326198860374,-5.88056655830821,0.74534972191906,16.5
18,"2014","5","Chhattisgarh","221118.10999999999",12166,1231,10.1183626500082,105416,12950,12.2846626698034,1417,11.6472135459477,5676,5.38438187751385,133,1.09321058688147,2748,2.60681490475829,NA,NA,2.6,2.1663000197952,-6.26283166843385,1.51360431787682,15.7
18,"2015","5","Chhattisgarh","225162.98999999999",14306,1452,10.1495875856284,126203,14013,11.1035395355102,1425,9.9608555850692,5943,4.70907981585224,120,0.838808891374249,1883,1.49204060125354,NA,NA,2.5,0.9539519498818,-5.25177576921696,0.653231709879291,15.7
18,"2016","5","Chhattisgarh","262801.75",16419,1361,8.28917717278762,138146,12687,9.18376210675662,1472,8.96522321700469,4973,3.59981468880749,75,0.456787867714234,1457,1.05468127922633,NA,NA,2.5,0.894584933969,-5.3654085281972,0.597893411512096,15.4
18,"2017","5","Chhattisgarh","282737.44",17304,993,5.73855755894591,145942,8981,6.15381452905949,1184,6.84234858992141,4182,2.86552191966672,82,0.473878871937124,1889,1.29434981019857,141,NA,2.4,0.41525697011358,-3.97682667025469,0.820470938261446,15.1
18,"2018","5","Chhattisgarh","327106.65999999997",18496,432,2.3356401384083,164641,4004,2.43195801774771,755,4.08196366782007,2580,1.5670458755717,42,0.227076124567474,845,0.513237893355847,159,114,2.4,0.0963178793394097,-2.51491779224837,0.286161768788373,14.5
18,"2019","5","Chhattisgarh","344672.03999999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,78,2.3,NA,NA,NA,14.9
18,"2020","5","Chhattisgarh","352327.51000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,94,2.2,NA,NA,NA,14.1
18,"2021","5","Chhattisgarh","410524.90999999997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA
18,"2022","5","Chhattisgarh","464398.98999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA
18,"2023","5","Chhattisgarh","505886.51000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA
19,"2011","17","Mizoram","7258.6899999999996",311,58,18.6495176848875,177,33,18.6440677966102,9,2.89389067524116,6,3.38983050847458,92,29.5819935691318,55,31.0734463276836,NA,NA,NA,-0.00544988827729753,0.49593983323342,1.4914527585518,12.2
19,"2012","17","Mizoram","8361.9300000000003",808,72,8.91089108910891,529,39,7.37240075614367,18,2.22772277227723,16,3.02457466918715,362,44.8019801980198,226,42.7221172022684,NA,67,NA,-1.53849033296524,0.79685189690992,-2.0798629957514,11.9
